Equipment number;CNB0100003974;;;Life(%);94
Time;Eq. NO2 (oxidant gases) Level (µg/m3);Bat.(mV) ;Temp. °C;Humidity %;
21/06/2018 17:50:00;17.226;3980;25;31;
21/06/2018 17:51:00;15.312;3980;25;31;
21/06/2018 17:52:00;11.484;3980;25;31;
21/06/2018 17:53:00;22.968;3980;25;30;
21/06/2018 17:54:00;9.57;3980;25;31;
21/06/2018 17:55:00;7.656;3980;25;30;
21/06/2018 17:56:00;9.57;3980;25;30;
21/06/2018 17:57:00;15.312;3980;25;30;
21/06/2018 17:58:00;11.484;3980;25;30;
21/06/2018 17:59:00;13.398;3980;25;30;
21/06/2018 18:00:00;9.57;3980;25;30;
21/06/2018 18:01:00;22.968;3980;24;30;
21/06/2018 18:02:00;13.398;3980;24;31;
21/06/2018 18:03:00;9.57;3980;24;31;
21/06/2018 18:04:00;7.656;3980;24;31;
21/06/2018 18:05:00;7.656;3980;24;31;
21/06/2018 18:06:00;11.484;3980;24;31;
21/06/2018 18:07:00;15.312;3980;24;30;
21/06/2018 18:08:00;9.57;3980;24;31;
21/06/2018 18:09:00;7.656;3980;24;30;
21/06/2018 18:10:00;5.742;3980;24;30;
21/06/2018 18:11:00;11.484;3980;24;30;
21/06/2018 18:12:00;13.398;3980;24;31;
21/06/2018 18:13:00;11.484;3980;24;31;
21/06/2018 18:14:00;13.398;3980;24;31;
21/06/2018 18:15:00;11.484;3980;24;31;
21/06/2018 18:16:00;9.57;3980;24;31;
21/06/2018 18:17:00;5.742;3980;24;31;
21/06/2018 18:18:00;5.742;3980;24;30;
21/06/2018 18:19:00;9.57;3980;24;30;
21/06/2018 18:20:00;13.398;3980;24;30;
21/06/2018 18:21:00;7.656;3980;24;31;
21/06/2018 18:22:00;9.57;3980;24;31;
21/06/2018 18:23:00;13.398;3980;24;31;
21/06/2018 18:24:00;13.398;3980;24;31;
21/06/2018 18:25:00;11.484;3980;24;31;
21/06/2018 18:26:00;13.398;3980;24;31;
21/06/2018 18:27:00;17.226;3980;24;31;
21/06/2018 18:28:00;11.484;3980;24;31;
21/06/2018 18:29:00;17.226;3980;24;31;
21/06/2018 18:30:00;21.054;3980;24;31;
21/06/2018 18:31:00;17.226;3980;24;31;
21/06/2018 18:32:00;11.484;3980;24;31;
21/06/2018 18:33:00;11.484;3980;24;31;
21/06/2018 18:34:00;22.968;3980;24;31;
21/06/2018 18:35:00;19.14;3980;24;31;
21/06/2018 18:36:00;3.828;3960;24;31;
21/06/2018 18:37:00;11.484;3960;24;31;
21/06/2018 18:38:00;5.742;3960;24;31;
21/06/2018 18:39:00;5.742;3960;24;31;
21/06/2018 18:40:00;5.742;3960;24;31;
21/06/2018 18:41:00;5.742;3960;24;31;
21/06/2018 18:42:00;9.57;3960;24;31;
21/06/2018 18:43:00;9.57;3960;24;31;
21/06/2018 18:44:00;7.656;3960;24;31;
21/06/2018 18:45:00;9.57;3960;24;31;
21/06/2018 18:46:00;11.484;3960;24;31;
21/06/2018 18:47:00;17.226;3960;24;31;
21/06/2018 18:48:00;15.312;3960;24;31;
21/06/2018 18:49:00;13.398;3960;24;31;
21/06/2018 18:50:00;11.484;3960;24;31;
21/06/2018 18:51:00;11.484;3960;24;31;
21/06/2018 18:52:00;7.656;3960;24;31;
21/06/2018 18:53:00;13.398;3960;24;31;
21/06/2018 18:54:00;9.57;3960;24;31;
21/06/2018 18:55:00;7.656;3960;24;31;
21/06/2018 18:56:00;9.57;3960;24;31;
21/06/2018 18:57:00;7.656;3960;24;31;
21/06/2018 18:58:00;5.742;3960;24;31;
21/06/2018 18:59:00;13.398;3940;24;31;
21/06/2018 19:00:00;13.398;3940;24;31;
